publication_number,grant_year,high_impact,dataset_split
US-11534951-B2,2022,0,Train
US-11535214-B2,2022,0,Train
US-11535248-B2,2022,1,Train
US-11535387-B1,2022,1,Train
US-11535842-B2,2022,0,Train
US-11536121-B1,2022,1,Train
US-11536477-B2,2022,0,Train
US-11536582-B2,2022,0,Train
US-11536630-B2,2022,0,Train
US-11536671-B2,2022,1,Train
US-11536678-B2,2022,1,Train
US-11536780-B2,2022,1,Train
US-11536794-B1,2022,0,Train
US-11536862-B2,2022,0,Train
US-11536879-B2,2022,0,Train
US-11536897-B1,2022,1,Train
US-11536938-B2,2022,0,Train
US-11537090-B2,2022,0,Train
US-11537101-B2,2022,0,Train
US-11537126-B2,2022,1,Train
US-11537134-B1,2022,1,Train
US-11537139-B2,2022,1,Train
US-11537262-B1,2022,0,Train
US-11537277-B2,2022,0,Train
US-11537301-B2,2022,0,Train
US-11537323-B2,2022,0,Train
US-11537361-B2,2022,0,Train
US-11537364-B2,2022,0,Train
US-11537368-B2,2022,0,Train
US-11537369-B2,2022,1,Train
US-11537370-B2,2022,0,Train
US-11537371-B2,2022,0,Train
US-11537376-B2,2022,0,Train
US-11537381-B2,2022,0,Train
US-11537390-B2,2022,0,Train
US-11537391-B2,2022,0,Train
US-11537394-B2,2022,0,Train
US-11537407-B2,2022,0,Train
US-11537414-B2,2022,0,Train
US-11537415-B2,2022,0,Train
US-11537416-B1,2022,0,Train
US-11537436-B2,2022,0,Train
US-11537438-B2,2022,0,Train
US-11537439-B1,2022,1,Train
US-11537446-B2,2022,0,Train
US-11537459-B2,2022,0,Train
US-11537461-B2,2022,0,Train
US-11537478-B2,2022,0,Train
US-11537492-B1,2022,1,Train
US-11537494-B2,2022,0,Train
US-11537495-B2,2022,1,Train
US-11537497-B2,2022,0,Train
US-11537502-B1,2022,1,Train
US-11537506-B1,2022,1,Train
US-11537507-B2,2022,0,Train
US-11537509-B2,2022,0,Train
US-11537535-B2,2022,0,Train
US-11537586-B2,2022,0,Train
US-11537594-B2,2022,0,Train
US-11537598-B1,2022,0,Train
US-11537602-B2,2022,0,Train
US-11537605-B2,2022,0,Train
US-11537606-B2,2022,0,Train
US-11537615-B2,2022,0,Train
US-11537616-B1,2022,1,Train
US-11537618-B2,2022,0,Train
US-11537623-B2,2022,1,Train
US-11537629-B2,2022,0,Train
US-11537632-B2,2022,0,Train
US-11537636-B2,2022,0,Train
US-11537637-B2,2022,0,Train
US-11537642-B2,2022,0,Train
US-11537645-B2,2022,0,Train
US-11537646-B2,2022,0,Train
US-11537647-B2,2022,0,Train
US-11537649-B2,2022,0,Train
US-11537662-B2,2022,0,Train
US-11537664-B2,2022,0,Train
US-11537666-B2,2022,0,Train
US-11537668-B2,2022,0,Train
US-11537687-B2,2022,1,Train
US-11537689-B2,2022,0,Train
US-11537693-B2,2022,0,Train
US-11537708-B1,2022,1,Train
US-11537719-B2,2022,1,Train
US-11537721-B2,2022,0,Train
US-11537745-B2,2022,0,Train
US-11537747-B1,2022,0,Train
US-11537750-B2,2022,0,Train
US-11537761-B2,2022,1,Train
US-11537770-B2,2022,0,Train
US-11537771-B2,2022,0,Train
US-11537787-B2,2022,1,Train
US-11537791-B1,2022,0,Train
US-11537792-B2,2022,0,Train
US-11537794-B2,2022,0,Train
US-11537797-B2,2022,0,Train
US-11537798-B2,2022,0,Train
US-11537800-B1,2022,0,Train
US-11537801-B2,2022,0,Train
US-11537809-B2,2022,0,Train
US-11537813-B1,2022,1,Train
US-11537814-B2,2022,0,Train
US-11537815-B2,2022,0,Train
US-11537816-B2,2022,0,Train
US-11537817-B2,2022,0,Train
US-11537818-B2,2022,0,Train
US-11537819-B1,2022,1,Train
US-11537821-B2,2022,0,Train
US-11537822-B2,2022,1,Train
US-11537823-B2,2022,0,Train
US-11537825-B2,2022,1,Train
US-11537826-B2,2022,0,Train
US-11537837-B2,2022,0,Train
US-11537838-B2,2022,1,Train
US-11537839-B2,2022,0,Train
US-11537840-B2,2022,0,Train
US-11537841-B2,2022,0,Train
US-11537842-B2,2022,0,Train
US-11537843-B2,2022,0,Train
US-11537844-B2,2022,0,Train
US-11537845-B2,2022,0,Train
US-11537846-B2,2022,0,Train
US-11537847-B2,2022,1,Train
US-11537848-B2,2022,0,Train
US-11537849-B2,2022,0,Train
US-11537850-B2,2022,0,Train
US-11537851-B2,2022,0,Train
US-11537852-B2,2022,0,Train
US-11537853-B1,2022,1,Train
US-11537854-B2,2022,1,Train
US-11537855-B2,2022,0,Train
US-11537856-B2,2022,0,Train
US-11537857-B2,2022,0,Train
US-11537858-B2,2022,0,Train
US-11537859-B2,2022,0,Train
US-11537860-B2,2022,0,Train
US-11537861-B2,2022,0,Train
US-11537862-B2,2022,0,Train
US-11537863-B2,2022,0,Train
US-11537864-B2,2022,0,Train
US-11537865-B2,2022,1,Train
US-11537866-B2,2022,0,Train
US-11537867-B2,2022,0,Train
US-11537868-B2,2022,1,Train
US-11537869-B2,2022,0,Train
US-11537870-B1,2022,1,Train
US-11537871-B2,2022,1,Train
US-11537872-B2,2022,1,Train
US-11537873-B2,2022,0,Train
US-11537874-B1,2022,1,Train
US-11537875-B2,2022,1,Train
US-11537876-B2,2022,0,Train
US-11537877-B2,2022,0,Train
US-11537878-B2,2022,1,Train
US-11537879-B2,2022,0,Train
US-11537880-B2,2022,0,Train
US-11537881-B2,2022,0,Train
US-11537882-B2,2022,1,Train
US-11537883-B2,2022,0,Train
US-11537884-B2,2022,0,Train
US-11537885-B2,2022,0,Train
US-11537886-B2,2022,0,Train
US-11537887-B2,2022,0,Train
US-11537888-B2,2022,0,Train
US-11537889-B2,2022,0,Train
US-11537890-B2,2022,0,Train
US-11537891-B2,2022,1,Train
US-11537892-B2,2022,0,Train
US-11537893-B2,2022,0,Train
US-11537894-B2,2022,1,Train
US-11537895-B2,2022,0,Train
US-11537896-B2,2022,1,Train
US-11537897-B2,2022,0,Train
US-11537898-B2,2022,1,Train
US-11537899-B2,2022,1,Train
US-11537900-B2,2022,0,Train
US-11537901-B2,2022,0,Train
US-11537902-B1,2022,1,Train
US-11537903-B2,2022,0,Train
US-11537904-B2,2022,0,Train
US-11537905-B2,2022,0,Train
US-11537906-B2,2022,0,Train
US-11537907-B2,2022,0,Train
US-11537908-B2,2022,0,Train
US-11537909-B2,2022,0,Train
US-11537910-B2,2022,1,Train
US-11537911-B2,2022,0,Train
US-11537912-B2,2022,0,Train
US-11537913-B2,2022,1,Train
US-11537914-B2,2022,0,Train
US-11537915-B2,2022,1,Train
US-11537916-B2,2022,0,Train
US-11537917-B1,2022,0,Train
US-11537918-B2,2022,0,Train
US-11537919-B2,2022,0,Train
US-11537920-B2,2022,0,Train
US-11537921-B2,2022,0,Train
US-11537922-B2,2022,0,Train
US-11537923-B2,2022,0,Train
US-11537924-B2,2022,0,Train
US-11537925-B2,2022,0,Train
US-11537926-B2,2022,0,Train
US-11537927-B2,2022,0,Train
US-11537928-B2,2022,1,Train
US-11537929-B2,2022,1,Train
US-11537930-B2,2022,0,Train
US-11537931-B2,2022,0,Train
US-11537932-B2,2022,0,Train
US-11537933-B2,2022,0,Train
US-11537934-B2,2022,0,Train
US-11537935-B2,2022,1,Train
US-11537936-B2,2022,0,Train
US-11537937-B2,2022,0,Train
US-11537938-B2,2022,0,Train
US-11537939-B2,2022,0,Train
US-11537940-B2,2022,0,Train
US-11537941-B2,2022,0,Train
US-11537942-B1,2022,1,Train
US-11537943-B2,2022,0,Train
US-11537944-B2,2022,0,Train
US-11537945-B2,2022,0,Train
US-11537946-B2,2022,0,Train
US-11537947-B2,2022,0,Train
US-11537949-B2,2022,0,Train
US-11537950-B2,2022,1,Train
US-11537951-B2,2022,0,Train
US-11537952-B2,2022,0,Train
US-11537953-B2,2022,1,Train
US-11537954-B2,2022,0,Train
US-11537959-B2,2022,0,Train
US-11537960-B2,2022,0,Train
US-11537966-B2,2022,0,Train
US-11537990-B2,2022,0,Train
US-11537991-B2,2022,1,Train
US-11537994-B2,2022,0,Train
US-11537998-B2,2022,0,Train
US-11538029-B2,2022,1,Train
US-11538037-B2,2022,1,Train
US-11538040-B2,2022,0,Train
US-11538044-B2,2022,1,Train
US-11538047-B2,2022,0,Train
US-11538048-B1,2022,1,Train
US-11538049-B2,2022,1,Train
US-11538051-B2,2022,0,Train
US-11538053-B2,2022,0,Train
US-11538057-B2,2022,1,Train
US-11538061-B2,2022,0,Train
US-11538063-B2,2022,0,Train
US-11538064-B2,2022,0,Train
US-11538071-B1,2022,0,Train
US-11538073-B2,2022,0,Train
US-11538076-B1,2022,1,Train
US-11538079-B2,2022,0,Train
US-11538086-B2,2022,0,Train
US-11538087-B2,2022,0,Train
US-11538096-B2,2022,0,Train
US-11538100-B2,2022,0,Train
US-11538112-B1,2022,1,Train
US-11538116-B2,2022,0,Train
US-11538124-B2,2022,0,Train
US-11538140-B2,2022,0,Train
US-11538143-B2,2022,1,Train
US-11538146-B2,2022,1,Train
US-11538152-B2,2022,0,Train
US-11538155-B2,2022,1,Train
US-11538158-B2,2022,0,Train
US-11538161-B2,2022,1,Train
US-11538164-B2,2022,0,Train
US-11538166-B2,2022,0,Train
US-11538167-B2,2022,1,Train
US-11538170-B2,2022,0,Train
US-11538171-B2,2022,0,Train
US-11538186-B2,2022,1,Train
US-11538197-B2,2022,1,Train
US-11538216-B2,2022,1,Train
US-11538229-B2,2022,0,Train
US-11538231-B2,2022,0,Train
US-11538236-B2,2022,0,Train
US-11538237-B2,2022,0,Train
US-11538238-B2,2022,0,Train
US-11538244-B2,2022,0,Train
US-11538247-B2,2022,0,Train
US-11538248-B2,2022,0,Train
US-11538250-B2,2022,0,Train
US-11538256-B2,2022,0,Train
US-11538262-B2,2022,0,Train
US-11538278-B2,2022,1,Train
US-11538286-B2,2022,0,Train
US-11538289-B2,2022,0,Train
US-11538319-B2,2022,0,Train
US-11538343-B2,2022,0,Train
US-11538455-B2,2022,1,Train
US-11538463-B2,2022,0,Train
US-11538465-B1,2022,0,Train
US-11538466-B2,2022,0,Train
US-11538481-B2,2022,1,Train
US-11538482-B2,2022,0,Train
US-11538485-B2,2022,1,Train
US-11538487-B2,2022,0,Train
US-11538488-B2,2022,0,Train
US-11538509-B2,2022,0,Train
US-11538513-B2,2022,0,Train
US-11538539-B2,2022,0,Train
US-11538551-B2,2022,0,Train
US-11538552-B2,2022,0,Train
US-11538556-B2,2022,1,Train
US-11538559-B2,2022,0,Train
US-11538560-B2,2022,0,Train
US-11538564-B2,2022,1,Train
US-11538567-B2,2022,1,Train
US-11538576-B2,2022,0,Train
US-11538577-B2,2022,0,Train
US-11538581-B2,2022,0,Train
US-11538582-B2,2022,0,Train
US-11538585-B2,2022,0,Train
US-11538587-B2,2022,1,Train
US-11538588-B2,2022,0,Train
US-11538591-B2,2022,0,Train
US-11538674-B2,2022,0,Train
US-11538854-B2,2022,0,Train
US-11538976-B1,2022,0,Train
US-11539199-B2,2022,0,Train
US-11539292-B2,2022,0,Train
US-11539435-B2,2022,0,Train
US-11539515-B2,2022,0,Train
US-11539525-B2,2022,1,Train
US-11539528-B2,2022,0,Train
US-11539541-B1,2022,0,Train
US-11539546-B2,2022,0,Train
US-11539594-B2,2022,0,Train
US-11539599-B2,2022,0,Train
US-11539620-B2,2022,0,Train
US-11539643-B2,2022,0,Train
US-11539661-B2,2022,0,Train
US-11539663-B2,2022,1,Train
US-11539665-B2,2022,0,Train
US-11539673-B2,2022,0,Train
US-11539691-B2,2022,0,Train
US-11539709-B2,2022,1,Train
US-11539716-B2,2022,0,Train
US-11539717-B2,2022,1,Train
US-11539719-B2,2022,0,Train
US-11539730-B2,2022,0,Train
US-11539733-B1,2022,0,Train
US-11539741-B2,2022,0,Train
US-11539745-B2,2022,1,Train
US-11539751-B2,2022,0,Train
US-11539796-B2,2022,0,Train
US-11539841-B1,2022,0,Train
US-11539843-B2,2022,0,Train
US-11539985-B2,2022,0,Train
US-11539998-B2,2022,0,Train
US-11540019-B2,2022,0,Train
US-11540063-B2,2022,0,Train
US-11540151-B2,2022,0,Train
US-11540176-B2,2022,1,Train
US-11540287-B2,2022,1,Train
US-11213197-B2,2022,1,Train
US-11213201-B2,2022,0,Train
US-11213256-B2,2022,0,Train
US-11213746-B2,2022,0,Train
US-11213752-B2,2022,0,Train
US-11213755-B2,2022,0,Train
US-11213758-B2,2022,0,Train
US-11213837-B2,2022,0,Train
US-11213946-B1,2022,1,Train
US-11214207-B2,2022,0,Train
US-11214236-B2,2022,0,Train
US-11214268-B2,2022,0,Train
US-11214281-B2,2022,1,Train
US-11214484-B2,2022,0,Train
US-11214850-B2,2022,0,Train
US-11215033-B2,2022,1,Train
US-11215034-B2,2022,0,Train
US-11215363-B2,2022,0,Train
US-11215467-B1,2022,1,Train
US-11215485-B2,2022,0,Train
US-11215621-B2,2022,0,Train
US-11215719-B2,2022,0,Train
US-11215723-B2,2022,1,Train
US-11215971-B2,2022,0,Train
US-11215979-B2,2022,0,Train
US-11215980-B2,2022,1,Train
US-11215996-B2,2022,0,Train
US-11215997-B2,2022,0,Train
US-11215999-B2,2022,1,Train
US-11216001-B2,2022,0,Train
US-11216004-B2,2022,0,Train
US-11216050-B2,2022,0,Train
US-11216052-B2,2022,0,Train
US-11216055-B2,2022,1,Train
US-11216067-B2,2022,0,Train
US-11216075-B2,2022,0,Train
US-11216150-B2,2022,0,Train
US-11216164-B1,2022,1,Train
US-11216184-B2,2022,1,Train
US-11216244-B2,2022,0,Train
US-11216249-B2,2022,0,Train
US-11216250-B2,2022,0,Train
US-11216273-B1,2022,1,Train
US-11216310-B2,2022,1,Train
US-11216314-B2,2022,1,Train
US-11216329-B2,2022,0,Train
US-11216330-B2,2022,0,Train
US-11216359-B2,2022,0,Train
US-11216360-B2,2022,0,Train
US-11216375-B2,2022,0,Train
US-11216400-B2,2022,0,Train
US-11216413-B1,2022,1,Train
US-11216431-B2,2022,0,Train
US-11216437-B2,2022,0,Train
US-11216447-B2,2022,0,Train
US-11216461-B2,2022,0,Train
US-11216465-B2,2022,0,Train
US-11216472-B2,2022,0,Train
US-11216475-B2,2022,0,Train
US-11216481-B2,2022,0,Train
US-11216488-B2,2022,0,Train
US-11216491-B2,2022,1,Train
US-11216492-B2,2022,0,Train
US-11216497-B2,2022,0,Train
US-11216499-B2,2022,0,Train
US-11216501-B2,2022,0,Train
US-11216504-B2,2022,0,Train
US-11216509-B2,2022,0,Train
US-11216510-B2,2022,1,Train
US-11216512-B2,2022,0,Train
US-11216515-B2,2022,0,Train
US-11216517-B1,2022,1,Train
US-11216519-B2,2022,0,Train
US-11216520-B2,2022,0,Train
US-11216532-B2,2022,0,Train
US-11216536-B2,2022,0,Train
US-11216548-B2,2022,0,Train
US-11216580-B1,2022,1,Train
US-11216594-B2,2022,0,Train
US-11216609-B2,2022,0,Train
US-11216614-B2,2022,0,Train
US-11216615-B2,2022,0,Train
US-11216619-B2,2022,1,Train
US-11216620-B1,2022,1,Train
US-11216621-B2,2022,0,Train
US-11216629-B2,2022,0,Train
US-11216638-B2,2022,1,Train
US-11216648-B2,2022,0,Train
US-11216652-B1,2022,1,Train
US-11216654-B2,2022,0,Train
US-11216655-B2,2022,0,Train
US-11216656-B1,2022,1,Train
US-11216660-B2,2022,0,Train
US-11216670-B2,2022,0,Train
US-11216673-B2,2022,1,Train
US-11216674-B2,2022,1,Train
US-11216683-B2,2022,0,Train
US-11216686-B2,2022,0,Train
US-11216687-B2,2022,0,Train
US-11216690-B2,2022,0,Train
US-11216692-B2,2022,0,Train
US-11216693-B2,2022,0,Train
US-11216694-B2,2022,1,Train
US-11216695-B2,2022,0,Train
US-11216696-B2,2022,0,Train
US-11216697-B1,2022,1,Train
US-11216698-B2,2022,1,Train
US-11216699-B2,2022,0,Train
US-11216700-B2,2022,0,Train
US-11216701-B1,2022,1,Train
US-11216702-B2,2022,1,Train
US-11216704-B2,2022,0,Train
US-11216716-B2,2022,0,Train
US-11216717-B2,2022,1,Train
US-11216718-B2,2022,0,Train
US-11216719-B2,2022,0,Train
US-11216720-B2,2022,0,Train
US-11216721-B2,2022,0,Train
US-11216722-B2,2022,0,Train
US-11216723-B2,2022,0,Train
US-11216724-B2,2022,0,Train
US-11216725-B2,2022,1,Train
US-11216726-B2,2022,0,Train
US-11216727-B2,2022,0,Train
US-11216728-B2,2022,0,Train
US-11216729-B2,2022,0,Train
US-11216730-B2,2022,0,Train
US-11216731-B2,2022,0,Train
US-11216732-B2,2022,0,Train
US-11216733-B2,2022,0,Train
US-11216734-B1,2022,0,Train
US-11216735-B2,2022,0,Train
US-11216736-B2,2022,0,Train
US-11216737-B2,2022,0,Train
US-11216738-B2,2022,0,Train
US-11216739-B2,2022,0,Train
US-11216740-B2,2022,1,Train
US-11216741-B2,2022,1,Train
US-11216742-B2,2022,1,Train
US-11216743-B2,2022,0,Train
US-11216744-B2,2022,0,Train
US-11216745-B2,2022,0,Train
US-11216746-B2,2022,0,Train
US-11216747-B2,2022,0,Train
US-11216748-B2,2022,0,Train
US-11216749-B2,2022,0,Train
US-11216750-B2,2022,1,Train
US-11216751-B2,2022,0,Train
US-11216752-B1,2022,1,Train
US-11216757-B2,2022,0,Train
US-11216759-B2,2022,0,Train
US-11216761-B2,2022,0,Train
US-11216766-B2,2022,0,Train
US-11216778-B2,2022,0,Train
US-11216831-B1,2022,0,Train
US-11216832-B2,2022,0,Train
US-11216833-B2,2022,0,Train
US-11216835-B2,2022,0,Train
US-11216850-B2,2022,1,Train
US-11216867-B2,2022,0,Train
US-11216888-B2,2022,1,Train
US-11216896-B2,2022,1,Train
US-11216910-B2,2022,0,Train
US-11216911-B2,2022,0,Train
US-11216913-B2,2022,0,Train
US-11216914-B2,2022,0,Train
US-11216917-B2,2022,0,Train
US-11216922-B2,2022,0,Train
US-11216926-B2,2022,0,Train
US-11216927-B2,2022,1,Train
US-11216932-B1,2022,1,Train
US-11216935-B2,2022,0,Train
US-11216950-B2,2022,1,Train
US-11216954-B2,2022,0,Train
US-11216960-B1,2022,0,Train
US-11216965-B2,2022,0,Train
US-11216971-B2,2022,1,Train
US-11216976-B2,2022,0,Train
US-11216988-B2,2022,1,Train
US-11217001-B2,2022,0,Train
US-11217003-B2,2022,1,Train
US-11217009-B2,2022,1,Train
US-11217027-B2,2022,0,Train
US-11217040-B2,2022,1,Train
US-11217076-B1,2022,1,Train
US-11217083-B1,2022,0,Train
US-11217088-B2,2022,0,Train
US-11217098-B2,2022,0,Train
US-11217110-B2,2022,0,Train
US-11217224-B2,2022,0,Train
US-11217225-B2,2022,0,Train
US-11217226-B2,2022,1,Train
US-11217230-B2,2022,1,Train
US-11217231-B2,2022,1,Train
US-11217232-B2,2022,0,Train
US-11217248-B2,2022,0,Train
US-11217265-B2,2022,0,Train
US-11217267-B2,2022,0,Train
US-11217270-B2,2022,0,Train
US-11217302-B2,2022,0,Train
US-11217304-B2,2022,0,Train
US-11217349-B2,2022,0,Train
US-11217350-B2,2022,0,Train
US-11217635-B2,2022,0,Train
US-11218112-B2,2022,0,Train
US-11218125-B2,2022,0,Train
US-11218139-B2,2022,0,Train
US-11218227-B2,2022,1,Train
US-11218228-B2,2022,0,Train
US-11218293-B2,2022,1,Train
US-11218409-B2,2022,1,Train
US-11218422-B2,2022,0,Train
US-11218429-B2,2022,1,Train
US-11218471-B1,2022,1,Train
US-11218472-B2,2022,0,Train
US-11218487-B1,2022,1,Train
US-11218496-B2,2022,0,Train
US-11218498-B2,2022,1,Train
US-11218500-B2,2022,1,Train
US-11218502-B1,2022,1,Train
US-11218511-B1,2022,1,Train
US-11218558-B2,2022,1,Train
US-11218567-B2,2022,0,Train
US-11218574-B2,2022,0,Train
US-11218598-B2,2022,0,Train
US-11218695-B2,2022,1,Train
US-11218734-B2,2022,0,Train
US-11218803-B2,2022,0,Train
US-11218828-B1,2022,0,Train
US-11218844-B2,2022,0,Train
US-11218879-B2,2022,0,Train
US-11219814-B2,2022,0,Train
US-11220005-B2,2022,0,Train
US-11220008-B2,2022,0,Train
US-11220009-B2,2022,0,Train
US-11220999-B1,2022,1,Train
US-11221320-B2,2022,0,Train
US-11221357-B2,2022,0,Train
US-11221364-B1,2022,0,Train
US-11221372-B2,2022,0,Train
US-11221384-B2,2022,0,Train
US-11221413-B2,2022,1,Train
US-11221484-B2,2022,0,Train
US-11221608-B2,2022,0,Train
US-11221611-B2,2022,0,Train
US-11221613-B2,2022,0,Train
US-11221617-B2,2022,0,Train
US-11221639-B2,2022,0,Train
US-11221669-B2,2022,1,Train
US-11221671-B2,2022,1,Train
US-11221683-B2,2022,0,Train
US-11221765-B2,2022,0,Train
US-11221769-B2,2022,0,Train
US-11221777-B2,2022,0,Train
US-11221827-B1,2022,1,Train
US-11221833-B1,2022,1,Train
US-11221834-B2,2022,1,Train
US-11221837-B2,2022,0,Train
US-11221845-B2,2022,0,Train
US-11221846-B2,2022,0,Train
US-11221848-B2,2022,0,Train
US-11221854-B2,2022,0,Train
US-11221872-B2,2022,0,Train
US-11221876-B2,2022,0,Train
US-11221877-B2,2022,1,Train
US-11221879-B2,2022,0,Train
US-11221885-B1,2022,0,Train
US-11221887-B2,2022,0,Train
US-11221892-B2,2022,0,Train
US-11221897-B2,2022,0,Train
US-11221905-B2,2022,0,Train
US-11221908-B1,2022,1,Train
US-11221929-B1,2022,1,Train
US-11221934-B2,2022,0,Train
US-11221937-B1,2022,1,Train
US-11221938-B2,2022,0,Train
US-11221940-B2,2022,0,Train
US-11221942-B2,2022,1,Train
US-11221973-B2,2022,0,Train
US-11221979-B1,2022,0,Train
US-11221990-B2,2022,0,Train
US-11221994-B2,2022,1,Train
US-11222024-B2,2022,0,Train
US-11222026-B1,2022,0,Train
US-11222028-B2,2022,0,Train
US-11222030-B2,2022,0,Train
US-11222041-B2,2022,0,Train
US-11222046-B2,2022,0,Train
US-11222052-B2,2022,1,Train
US-11222058-B2,2022,0,Train
US-11222061-B2,2022,0,Train
US-11222064-B2,2022,0,Train
US-11222069-B2,2022,0,Train
US-11222077-B1,2022,1,Train
US-11222078-B2,2022,0,Train
US-11222090-B2,2022,0,Train
US-11222092-B2,2022,0,Train
US-11222112-B1,2022,1,Train
US-11222114-B2,2022,0,Train
US-11222115-B2,2022,0,Train
US-11222138-B2,2022,1,Train
US-11222146-B2,2022,0,Train
US-11222149-B2,2022,0,Train
US-11222167-B2,2022,1,Train
US-11222174-B2,2022,0,Train
US-11222176-B2,2022,0,Train
US-11222177-B2,2022,0,Train
US-11222178-B2,2022,0,Train
US-11222179-B2,2022,0,Train
US-11222188-B2,2022,0,Train
US-11222196-B2,2022,0,Train
US-11222198-B2,2022,0,Train
US-11222199-B2,2022,0,Train
US-11222200-B2,2022,0,Train
US-11222201-B2,2022,0,Train
US-11222202-B2,2022,1,Train
US-11222205-B1,2022,0,Train
US-11222210-B2,2022,0,Train
US-11222213-B2,2022,0,Train
US-11222217-B1,2022,1,Train
US-11222224-B2,2022,0,Train
US-11222231-B2,2022,0,Train
US-11222232-B1,2022,1,Train
US-11222233-B2,2022,0,Train
US-11222234-B2,2022,0,Train
US-11222235-B2,2022,0,Train
US-11222236-B2,2022,0,Train
US-11222237-B2,2022,0,Train
US-11222238-B2,2022,0,Train
US-11222240-B2,2022,0,Train
US-11222241-B2,2022,0,Train
US-11222242-B2,2022,1,Train
US-11222244-B2,2022,0,Train
US-11222252-B2,2022,0,Train
US-11222253-B2,2022,0,Train
US-11222254-B2,2022,0,Train
US-11222255-B2,2022,0,Train
US-11222256-B2,2022,1,Train
US-11222257-B1,2022,1,Train
US-11222258-B2,2022,1,Train
US-11222259-B2,2022,0,Train
US-11222260-B2,2022,0,Train
US-11222261-B2,2022,0,Train
US-11222262-B2,2022,0,Train
US-11222263-B2,2022,0,Train
US-11222264-B1,2022,1,Train
US-11222265-B2,2022,0,Train
US-11222266-B2,2022,0,Train
US-11222267-B2,2022,0,Train
US-11222268-B2,2022,0,Train
US-11222269-B2,2022,0,Train
US-11222270-B2,2022,0,Train
US-11222271-B2,2022,0,Train
US-11222272-B2,2022,0,Train
US-11222273-B2,2022,0,Train
US-11222274-B2,2022,0,Train
US-11222276-B2,2022,0,Train
US-11222277-B2,2022,0,Train
US-11222278-B2,2022,0,Train
US-11222279-B2,2022,1,Train
US-11222280-B2,2022,0,Train
US-11222281-B2,2022,0,Train
US-11222282-B2,2022,0,Train
US-11222283-B2,2022,0,Train
US-11222284-B2,2022,0,Train
US-11222285-B2,2022,0,Train
US-11222286-B2,2022,0,Train
US-11222287-B2,2022,0,Train
US-11222288-B2,2022,0,Train
US-11222290-B2,2022,0,Train
US-11222296-B2,2022,0,Train
US-11222297-B2,2022,0,Train
US-11222310-B2,2022,0,Train
US-11222343-B2,2022,0,Train
US-11222347-B2,2022,0,Train
US-11222358-B2,2022,0,Train
US-11222360-B2,2022,0,Train
US-11222369-B1,2022,0,Train
US-11222378-B2,2022,1,Train
US-11222392-B2,2022,0,Train
US-11222407-B2,2022,0,Train
US-11222409-B2,2022,0,Train
US-11222415-B2,2022,1,Train
US-11222418-B2,2022,0,Train
US-11222424-B2,2022,0,Train
US-11222425-B2,2022,0,Train
US-11222426-B2,2022,1,Train
US-11222438-B2,2022,1,Train
US-11222441-B2,2022,0,Train
US-11222453-B1,2022,1,Train
US-11222459-B2,2022,1,Train
US-11222464-B2,2022,0,Train
US-11222466-B1,2022,1,Train
US-11222471-B2,2022,0,Train
US-11222474-B2,2022,0,Train
US-11222532-B2,2022,1,Train
US-11222536-B2,2022,1,Train
US-11222537-B2,2022,0,Train
US-11222538-B2,2022,1,Train
US-11222551-B2,2022,1,Train
US-11222621-B2,2022,1,Train
US-11222625-B2,2022,0,Train
US-11222627-B1,2022,1,Train
US-11222628-B2,2022,0,Train
US-11222629-B2,2022,0,Train
US-11222636-B2,2022,1,Train
US-11222638-B2,2022,0,Train
US-11222641-B2,2022,0,Train
US-11222646-B2,2022,0,Train
US-11222669-B2,2022,0,Train
US-11222716-B2,2022,1,Train
US-11222717-B2,2022,0,Train
US-11222719-B2,2022,0,Train
US-11222727-B2,2022,0,Train
US-11222731-B2,2022,0,Train
US-11222920-B2,2022,0,Train
US-11223228-B2,2022,0,Train
US-11223340-B2,2022,0,Train
US-11223347-B1,2022,1,Train
US-11223355-B2,2022,1,Train
US-11223410-B2,2022,0,Train
US-11223426-B2,2022,0,Train
US-11223470-B1,2022,1,Train
US-11223489-B1,2022,1,Train
US-11223543-B1,2022,1,Train
US-11223582-B2,2022,0,Train
US-11223584-B2,2022,0,Train
US-11223637-B2,2022,1,Train
